price,link,image,city,name,location,roomtype,detailed_location,bedrooms,beds,listed_price,rating,full_rating,amenities,review_number
568.0,http://airbnb.com/rooms/41747575?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=c568ff6c-b924-4888-bebd-ac1e17ee85c1,https://a0.muscache.com/im/pictures/1e58f308-7690-42d9-8c35-5095b9a7c8e8.jpg?im_w=240,Berlin,Abjefahrene  Bude...Könnta de Seele baumeln lassen ,Berlin,Private room,Wedding,1,2,1137,4.91,4.91 out of 5 stars from 11 reviews,"Free parking on premises, Indoor fireplace, Wifi, Kitchen, Dryer, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV",11.0
566.0,http://airbnb.com/rooms/15860533?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=05c6f65d-b37a-4f4f-a787-fd8e63d24125,https://a0.muscache.com/im/pictures/46c8698c-f483-4449-b465-52ac6fd92f86.jpg?im_w=240,Taipei,Diagon Passenger / Taipei: Apartment ,Zhonghe District,Private room,Zhonghe District,2,3,1698,4.81,4.81 out of 5 stars from 69 reviews,"Air conditioning, Fire extinguisher, Hair dryer, Lock on bedroom door, TV, Carbon monoxide alarm, Laptop-friendly workspace, Wifi, Iron, Smoke alarm",69.0
566.0,http://airbnb.com/rooms/24866123?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=6da569be-7cea-4020-b271-571b2204ee2e,https://a0.muscache.com/im/pictures/291e3ed5-123c-402e-880b-c5ed58dab476.jpg?im_w=240,Berlin,Посуточная возможность проживания 19€ ,Berlin,Private room,Hellersdorf,1,1,566,5.0,5.0 out of 5 stars from 4 reviews,"Free parking on premises, Lift, Wifi, Kitchen, Breakfast, Iron, Laptop-friendly workspace, Hangers, Hair dryer, Washing machine",4.0
565.0,http://airbnb.com/rooms/7697422?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=aecd61d2-ce2f-4b1d-9e20-91bb677d918a,https://a0.muscache.com/im/pictures/97809918/34d93588_original.jpg?im_w=240,London,Comfy Single Room Close to Central ,London,Private room,LB of Barnet,1,1,565,4.48,4.48 out of 5 stars from 28 reviews,"Free parking on premises, Wifi, Kitchen, Dryer, Laptop-friendly workspace, Hair dryer, Iron, Hangers, Washing machine, Heating",28.0
564.0,http://airbnb.com/rooms/27977715?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=8e5159c8-10e1-4ce2-8cc9-f88af73150c5,https://a0.muscache.com/im/pictures/ffccefec-459a-480e-af83-9a6fa7c675bc.jpg?im_w=240,Seoul,Staywith hongdae single room 509 ,"Seogyodong, Mapogu",Hotel room,Hongdae,1,1,564,4.68,4.68 out of 5 stars from 25 reviews,"Lift, Kitchen, Wifi, Breakfast, Dryer, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens",25.0
563.0,http://airbnb.com/rooms/799899?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=1b660edd-8be7-4238-89ab-d604979abb7a,https://a0.muscache.com/im/pictures/11426146/832fcf81_original.jpg?im_w=240,Berlin,"sweet,bright,quietly Apartment ",Berlin,Entire flat,Wittenau,2,2,1126,4.54,4.54 out of 5 stars from 244 reviews,"Wifi, Kitchen, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating",244.0
562.0,http://airbnb.com/rooms/15099246?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=779751f1-02f7-4965-b8f5-ff3b1846b6fa,https://a0.muscache.com/im/pictures/7050868e-f304-4b20-812a-8a9938709b8c.jpg?im_w=240,Taipei,一楼套房  離捷運站走路4分鐘 舒適2人房 台北 永和 永安捷运 ,Yonghe District,Private room,Yonghe District,1,1,562,4.6,4.60 out of 5 stars from 20 reviews,"TV, Washing machine, Hair dryer, Air conditioning, Wifi, Lock on bedroom door, Kitchen, Carbon monoxide alarm",20.0
562.0,http://airbnb.com/rooms/21906188?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=d62bc400-0dbb-45f9-aa49-df240b912650,https://a0.muscache.com/im/pictures/cba524db-2f70-4086-a630-e5fc5dcce28e.jpg?im_w=240,Taipei,375雙家 一楼套房  離捷運站走路4分鐘 舒適2人房 台北 永和 永安捷运 ,Yonghe District,Private room,Yonghe District,1,1,562,4.05,4.05 out of 5 stars from 20 reviews,"TV, Washing machine, Hair dryer, Air conditioning, Private entrance, Wifi, Lock on bedroom door, Kitchen, Carbon monoxide alarm",20.0
562.0,http://airbnb.com/rooms/38031739?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=d62bc400-0dbb-45f9-aa49-df240b912650,https://a0.muscache.com/im/pictures/90f8a4f8-93f2-47c6-8b56-63e2aa187983.jpg?im_w=240,Taipei,安荷兒的家：A室 ,Zhonghe District,Private room,Zhonghe District,1,1,562,4.67,4.67 out of 5 stars from 3 reviews,"Room-darkening shades, TV, Washing machine, Hair dryer, Cable TV, First aid kit, Toilet paper, Soap, Towels, Pillows, Bed linens, Iron, Air conditioning",3.0
561.0,http://airbnb.com/rooms/18222171?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=6da569be-7cea-4020-b271-571b2204ee2e,https://a0.muscache.com/im/pictures/73988475-f9c6-494e-a648-90814b04fa03.jpg?im_w=240,Berlin,Pratico e moderno appartamento a OstkreuzF'hain ,Berlin,Entire flat,Friedrichshain,2,3,1682,4.83,4.83 out of 5 stars from 29 reviews,"Wifi, Kitchen, Hangers, Hair dryer, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating, Smoke alarm, Bath",29.0
561.0,http://airbnb.com/rooms/11327928?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=3ebc2e4d-8410-4712-84b6-f82bd54a4593,https://a0.muscache.com/im/pictures/fe001504-7de9-45ab-9c18-476c4ff2abe8.jpg?im_w=240,Taipei,Cosy Apt/ 3 Mins to MTR Wanfang Hospital Station ,Wenshan District,Entire flat,Wenshan District,3,3,1683,4.86,4.86 out of 5 stars from 84 reviews,"Kitchen, Wifi, Heating, Iron, Hair dryer, Hangers, Cable TV, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens",84.0
560.0,http://airbnb.com/rooms/7143189?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=3b5f90fb-27e2-47ee-a6c1-fbcdb0d0ec22,https://a0.muscache.com/im/pictures/52e49b7f-146a-40c8-9dbc-f3f03a331db2.jpg?im_w=240,Berlin,Wohnen an der IGA 2017 ,Berlin,Private room,Hellersdorf,1,1,560,4.82,4.82 out of 5 stars from 110 reviews,"Wifi, Kitchen, Hair dryer, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating",110.0
558.0,http://airbnb.com/rooms/33325593?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=9deae387-5f93-4901-8665-2fdf8e150bd5,https://a0.muscache.com/im/pictures/9513b185-afed-4d0b-972a-59c66b376f51.jpg?im_w=240,Taipei,"private room, technology building mrt next to NTU ",Da’an District,Private room,Da’an District,1,1,558,5.0,5.0 out of 5 stars from 4 reviews,"Kitchen, Wifi, Dryer, Heating, Iron, Hair dryer, Hangers, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens",4.0
558.0,http://airbnb.com/rooms/28218291?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=3ebc2e4d-8410-4712-84b6-f82bd54a4593,https://a0.muscache.com/im/pictures/be666878-5ac6-4632-af17-de79106a0ca1.jpg?im_w=240,Taipei,瓶子的家（电梯），近板橋新浦站步行十分鐘，捷運藍線直達台北車站，西門町，交通便利(需共用衛浴！) ,Banqiao District,Private room,Banqiao District,1,1,558,4.53,4.53 out of 5 stars from 69 reviews,"TV, Washing machine, Hair dryer, Fire extinguisher, High chair, Cable TV, First aid kit, Toilet paper, Soap, Towels, Pillows, Bed linens, Free on-street parking",69.0
558.0,http://airbnb.com/rooms/31322531?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=59f5b2a6-e7f6-409c-ac5b-c9b67b2c1048,https://a0.muscache.com/im/pictures/c443573a-8f90-4430-8a48-7cb94a46cc08.jpg?im_w=240,Taipei,TH【4BDR 1~8ppl】5 mins to MRT/10 mins to Taipei 101 ,Da’an District,Entire flat,Da’an District,4,4,2231,4.82,4.82 out of 5 stars from 50 reviews,"Lift, Kitchen, Wifi, Dryer, Heating, Iron, Hair dryer, Hangers, Washing machine, Laptop-friendly workspace",50.0
553.0,http://airbnb.com/rooms/22876884?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=5c54181e-6d20-4fc5-b0b7-3a08991030e8,https://a0.muscache.com/im/pictures/5807b042-456f-4c77-a536-4134c743c663.jpg?im_w=240,London,Enfield’s top spot ,Enfield,Private room,LB of Enfield,1,1,553,4.69,4.69 out of 5 stars from 117 reviews,"Lift, Free parking on premises, Wifi, Kitchen, Laptop-friendly workspace, Hair dryer, TV, Iron, Washing machine",117.0
552.0,http://airbnb.com/rooms/13215295?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=1d8f428b-427f-47fb-a629-54830af8d4f5,https://a0.muscache.com/im/pictures/miso/Hosting-13215295/original/fbb4d858-a20c-4c74-a7ee-3b039e314cd9.jpeg?im_w=240,Berlin,Cosy room in house with garden centrally quiet ,Berlin,Private room,Wilmersdorf,1,2,1103,4.94,4.94 out of 5 stars from 113 reviews,"Wifi, Kitchen, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens",113.0
552.0,http://airbnb.com/rooms/10689015?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=04ad7f33-5945-43d3-827a-5fa8ff9a6c25,https://a0.muscache.com/im/pictures/2a95f854-26ae-4da2-b7e3-6a81822a7756.jpg?im_w=240,Taipei,Cute Child @ Taipei Ximending ,Wanhua District,Entire flat,Wanhua District,1,2,1104,4.69,4.69 out of 5 stars from 165 reviews,"Lift, Kitchen, Wifi, Heating, Iron, Hair dryer, Hangers, Cable TV, Washing machine, Laptop-friendly workspace",165.0
551.0,http://airbnb.com/rooms/38771801?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=89a21af9-362a-4716-9615-45e6dca9206b,https://a0.muscache.com/im/pictures/3c85f077-a3ac-4e36-9671-97c697a4daf8.jpg?im_w=240,Buenos Aires,1890's Warehouse on Puerto Madero's Dock 3 ,Buenos Aires,Entire apartment,Puerto Madero,1,1,551,5.0,5.0 out of 5 stars from 8 reviews,"Gym, Lift, Wifi, Kitchen, Pool, Iron, Cable TV, Laptop-friendly workspace",8.0
550.0,http://airbnb.com/rooms/20512875?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=aceae37f-ce35-4819-89c5-22dd6b49feeb,https://a0.muscache.com/im/pictures/d512fc25-106b-4758-b98e-d01673cf94f4.jpg?im_w=240,Berlin,Beautiful room in Friedrichshain ,Berlin,Private room,Friedrichshain,1,2,1101,4.8,4.80 out of 5 stars from 37 reviews,"Wifi, Kitchen, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating, Free on-street parking, Smoke alarm, Carbon monoxide alarm",37.0
547.0,http://airbnb.com/rooms/16433249?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=b9a11166-6e2e-4ccc-bd43-5fa958d093a7,https://a0.muscache.com/im/pictures/797c54f2-b2d4-49d6-ba2f-83435a5fe510.jpg?im_w=240,Taipei,深坑雲鄉山莊 雙人床 ,Shenkeng District,Private room,Shenkeng District,1,1,547,4.82,4.82 out of 5 stars from 11 reviews,"TV, Washing machine, Hair dryer, Fire extinguisher, Cable TV, First aid kit, Toilet paper, Soap, Towels, Pillows, Bed linens, Free parking on premises, Carbon monoxide alarm, Dryer",11.0
545.0,http://airbnb.com/rooms/24880641?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=13bdb440-131f-4be7-9749-9c41e0587c23,https://a0.muscache.com/im/pictures/f74d2cf7-fecd-4cac-82ec-af09938c2f7a.jpg?im_w=240,Taipei,C05/STANDARD FOR 2/24H SELF CHECKIN/METRO NEARBY ,Zhongshan District,Hotel room,Zhongshan District,1,1,545,4.44,4.44 out of 5 stars from 36 reviews,"Kitchen, Wifi, Dryer, Heating, Iron, Hair dryer, Hangers, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens",36.0
545.0,http://airbnb.com/rooms/24878657?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=5d3b9e98-def3-4b96-921e-aa7c1183c4fb,https://a0.muscache.com/im/pictures/a74e387d-b11c-48d0-93d7-7df5a847d916.jpg?im_w=240,Taipei,B03/STANDARD FOR 2/24HR SELF CHECKIN/METRO NEARBY ,Zhongshan District,Hotel room,Zhongshan District,1,1,545,4.21,4.21 out of 5 stars from 43 reviews,"Kitchen, Wifi, Dryer, Heating, Iron, Hair dryer, Hangers, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens",43.0
541.0,http://airbnb.com/rooms/7922622?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=50b5c7c1-8c6d-4fe8-9d61-10124eab2b82,https://a0.muscache.com/im/pictures/100945595/c0985a3f_original.jpg?im_w=240,Hyderabad,A/C  room in the heart of Hyderabad ,Hyderabad,Private room,Hyderabad,1,1,541,4.2,4.20 out of 5 stars from 10 reviews,"Lift, Kitchen, Wifi, Free parking on premises, Cable TV, Breakfast, Hangers, Laptop-friendly workspace",10.0
540.0,http://airbnb.com/rooms/3129784?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=a32e6a1c-db7a-44d8-869c-f862d1371397,https://a0.muscache.com/im/pictures/39918680/7ed6fd50_original.jpg?im_w=240,Buenos Aires,Stylish Duplex in Palermo Hollywood ,Buenos Aires,Entire loft,Palermo,1,1,540,4.86,4.86 out of 5 stars from 111 reviews,"Lift, Wifi, Kitchen, Dryer, Iron, Cable TV, Washing machine, Hair dryer",111.0
539.0,http://airbnb.com/rooms/34081872?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=b2f73f4c-bce2-4685-8ed6-f467187a2728,https://a0.muscache.com/im/pictures/b9cf2558-c479-4ee0-af74-5504d22611af.jpg?im_w=240,Seoul,Private APT near SNU/Ur home in the heart of Seoul ,"Daehakdong, Gwanakgu",Entire flat,Gwanak,Studio,1,539,4.8,4.80 out of 5 stars from 5 reviews,"Kitchen, Wifi, Iron, Hair dryer, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating",5.0
539.0,http://airbnb.com/rooms/32279620?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=61d09fbb-bee5-4dc3-b81c-612bf3fd7af5,https://a0.muscache.com/im/pictures/2694d210-882a-408e-95ec-aa7c87c4c471.jpg?im_w=240,Buenos Aires,Beautiful 1 bdr Apartment at the Lumiere Building ,Puerto Madero,Entire flat,Puerto Madero,1,1,539,5.0,5.0 out of 5 stars from 32 reviews,"Gym, Lift, Wifi, Kitchen, Dryer, Pool, Cable TV, Washing machine",32.0
539.0,http://airbnb.com/rooms/34299993?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=444796ee-c95a-428d-9a7d-b56be6010cb0,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-34299993-unapproved/original/03b28140-3809-46bd-b676-7a175c09273f.JPEG?im_w=240,Buenos Aires,Cool apartment in Palermo ,Palermo,Entire flat,Palermo,1,1,539,4.96,4.96 out of 5 stars from 24 reviews,"Wifi, Kitchen, Iron, Cable TV, Laptop-friendly workspace, Air conditioning, TV, Hangers",24.0
538.0,http://airbnb.com/rooms/23035112?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=51e11dda-18c1-44ab-b4d6-a5f139ee28ab,https://a0.muscache.com/im/pictures/d0db7292-2367-4799-91bb-773d7865b4c6.jpg?im_w=240,Buenos Aires,Hermoso Studio en Palermo  Todo nuevo! ,Palermo,Entire flat,Palermo,Studio,1,538,4.74,4.74 out of 5 stars from 46 reviews,"Lift, Wifi, Kitchen, Laptop-friendly workspace, Hair dryer, Air conditioning, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens",46.0
538.0,http://airbnb.com/rooms/32954711?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=4f818d7b-f203-44da-a256-766ee47f0301,https://a0.muscache.com/im/pictures/f531e10e-7c35-454d-b22a-8d9e177634b7.jpg?im_w=240,Seoul,60%OFF Luxurious Rooftop 3Rooms & 0.5min Subway ,"Bulgwangdong, Eunpyeonggu",Entire apartment,Eunpyeong,3,3,1613,5.0,5.0 out of 5 stars from 13 reviews,"Lift, Kitchen, Wifi, Dryer – In building, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace",13.0
538.0,http://airbnb.com/rooms/21181879?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=571ad6ae-1069-4fe1-ae10-582f1a9a82fd,https://a0.muscache.com/im/pictures/e4db2c3b-5636-4af7-a860-6f44592392a5.jpg?im_w=240,Buenos Aires,New Apt in Best Area w/Pool!! Bright & Comfortable ,Palermo,Entire flat,Palermo,1,1,538,4.6,4.60 out of 5 stars from 57 reviews,"Free parking on premises, Lift, Wifi, Kitchen, Dryer, Pool, Iron, Cable TV",57.0
538.0,http://airbnb.com/rooms/20739262?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=dd4c3a19-5ac0-44b5-883b-ec56656cac09,https://a0.muscache.com/im/pictures/bfb2b023-e669-448c-a75c-626965bf6868.jpg?im_w=240,Seoul,MAUM Atelier3 near SNU. ,Gwanakgu,Entire house,Gwanak,1,1,538,4.94,4.94 out of 5 stars from 32 reviews,"Kitchen, Wifi, Dryer, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating",32.0
538.0,http://airbnb.com/rooms/15314027?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=8e5159c8-10e1-4ce2-8cc9-f88af73150c5,https://a0.muscache.com/im/pictures/5da144d5-2a7b-441f-8f39-0b6dc1806769.jpg?im_w=240,Seoul,(only woman) stay with artist! ,서울특별시,Private room,Hongdae,1,1,538,4.9,4.90 out of 5 stars from 42 reviews,"Kitchen, Wifi, Iron, Hair dryer, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating",42.0
537.0,http://airbnb.com/rooms/23545261?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=5a5ae35f-ef19-449e-94a7-26ac860eab2d,https://a0.muscache.com/im/pictures/c08a6593-7288-49a4-80c6-1d913a06ff26.jpg?im_w=240,Buenos Aires,BEST PLACE & BEST PALERMO & POOL & GYM & SAUNA ,Palermo,Entire flat,Palermo,1,1,537,4.79,4.79 out of 5 stars from 39 reviews,"Gym, Lift, Wifi, Kitchen, Dryer, Pool, Iron, Cable TV, Washing machine, Laptop-friendly workspace",39.0
537.0,http://airbnb.com/rooms/41577637?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=89a21af9-362a-4716-9615-45e6dca9206b,https://a0.muscache.com/im/pictures/49c22fe5-95c4-4bdf-a94a-fd8a233211a1.jpg?im_w=240,Buenos Aires,"Exclusivity, design and comfort in Coghlan. ",EQA,Entire flat,Coghlan,1,1,537,5.0,5.0 out of 5 stars from 7 reviews,"Wifi, Kitchen, Iron, Cable TV, Washing machine, Laptop-friendly workspace, Hair dryer, Air conditioning, TV",7.0
536.0,http://airbnb.com/rooms/34678365?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=4d2a3ed7-5c1a-44bf-a36b-680c54efcf01,https://a0.muscache.com/im/pictures/2e21c13f-b1de-4718-a5b6-f8edc6aef082.jpg?im_w=240,Berlin,Mikroapartment neu saniert am Wannsee mit Terrasse ,Berlin,Entire flat,Wannsee,1,2,1072,4.91,4.91 out of 5 stars from 11 reviews,"Wifi, Kitchen, Iron, Hangers, Hair dryer, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating",11.0
532.0,http://airbnb.com/rooms/889901?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=aceae37f-ce35-4819-89c5-22dd6b49feeb,https://a0.muscache.com/im/pictures/973991aa-a280-490e-a7c5-292a3d7ca38f.jpg?im_w=240,Berlin,AT HOME IN THE FOREIGN ,Berlin,Entire flat,Westend,2,3,1597,4.84,4.84 out of 5 stars from 33 reviews,"Wifi, Kitchen, Cable TV, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV",33.0
531.0,http://airbnb.com/rooms/8156094?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=dd4c3a19-5ac0-44b5-883b-ec56656cac09,https://a0.muscache.com/im/pictures/c7e471d9-d2f7-46ad-bb1f-ae3e36be0d62.jpg?im_w=240,Seoul,"Bomun station, Korea University ",성북구,Entire flat,Seongbuk,1,1,531,4.88,4.88 out of 5 stars from 67 reviews,"Kitchen, Wifi, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace",67.0
530.0,http://airbnb.com/rooms/31860097?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=4f818d7b-f203-44da-a256-766ee47f0301,https://a0.muscache.com/im/pictures/f6378509-5314-4e38-ad98-76f4f0d4ca12.jpg?im_w=240,Seoul,Private nice studio in semi basement(반지하 원룸) ,"Sageundong, Seongdonggu",Entire flat,Seongdong,Studio,1,530,4.6,4.60 out of 5 stars from 5 reviews,"Kitchen, Wifi, Hair dryer, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating, Washing machine",5.0
529.0,http://airbnb.com/rooms/20965145?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=5e25ab3b-f4e3-42aa-8b3c-f0c24f45d7fb,https://a0.muscache.com/im/pictures/1e4c6c04-a87e-4f6c-aba4-480279c22d53.jpg?im_w=240,London,Cosy single bedroom in lovely Victorian Home ,Greater London,Private room,LB of Redbridge,1,1,529,4.52,4.52 out of 5 stars from 29 reviews,"Wifi, Kitchen, TV, Heating, Toilet paper, Soap, Towels, Pillows, Bed linens, Carbon monoxide alarm, Lock on bedroom door, Smoke alarm, Free on-street parking",29.0
529.0,http://airbnb.com/rooms/26334897?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=4ce9581e-6af3-4045-b397-ec5b3456c624,https://a0.muscache.com/im/pictures/f2c16009-b814-4fac-aac8-11390d6801b5.jpg?im_w=240,Buenos Aires,Lepituc Duplex Palermo ,Palermo,Entire loft,Palermo,1,1,529,4.73,4.73 out of 5 stars from 12 reviews,"Wifi, Kitchen, Pool, Washing machine, Laptop-friendly workspace, Air conditioning, TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating",12.0
